DOC_ID,DOC_NAME,TOTAL_LIVESENDS,TOTAL_CLIENT_OPENS,OPEN_RATE,CONTENT_TYPE
2d786e3f-2e4b-45fb-a1cf-655fa459afc1,Engaging customers virtually client presentation with Watson,3,1,33.33,Client Presentation
3ea8d0e8-0e92-4408-9e1a-443819298f38,Accelerated Cost Optimization  client presentation,2,1,50,Client Presentation
05014c9a-da94-49b9-8ea7-af55f9da5ca9,IBM IMS Tools Solution Brief _2020-May-03,1,0,0,Solution Brief/Data Sheet
16090ada-1d70-4c0e-9f7e-d886cbb3c521,Inventory Visibility First Call Client Presentation,1,1,100,Client Presentation
cbc76c32-2426-4385-8705-ef7f4018707a,Clinical Knowledge Data Sheet_FINAL_7.21.20,1,0,0,Solution Brief/Data Sheet
85c15340-fa1f-4892-8985-bdc6e645b871,Security on LinuxONE Client Presentation_2019-Jul-29,2,1,50,Client Presentation
7ce934b8-9dd6-4a12-88a5-a97c26e5edc7,Think general client deck,4,2,50,Client Presentation
b9de1eef-0040-4b7f-93f3-608838235970,Client Template Letter _ IBM response to COVID_Aspera_Virtual Server Offer,1,1,100,Pricing
eb0268e9-cf19-4d19-b816-10ea83761b86,Control Center Director Client Presentation,2,2,100,Client Presentation
47431d85-cb18-49d5-b0f4-7b07eb462a8f,Inventory Visibility Solution Brief,1,0,0,Solution Brief/Data Sheet
24648e26-1913-4ce2-be6b-057b9a8ac8eb,zOS Connect EE Technical Solution Brief__2020-Mar-26,1,0,0,Solution Brief/Data Sheet
6d131832-4bd7-4eb3-a54a-edb0da2a718a,Invitation_Polish SALES,1,1,100,Client Presentation
63e6554a-078f-485d-b168-39d798f15857,IBM Think 2020,3,2,66.67,Announcement
ee14e707-5ef0-4acb-a300-12198cd684de,Think client invite - for IT,5,2,40,Template
de0ccf75-caee-4778-adca-6ea999e013f9,The Future is Here How Blockchain Helps Build Smarter Supply Chains,3,2,66.67,Solution Brief/Data Sheet
96cb3004-53cd-4b7b-86b4-19cbb5a3f896,Cloud Forum Invitation,210,3,1.43,Event
4dc9cbbd-a72a-47aa-acf4-15ed751727c2,AI Invitation,1,0,0,Event
df92bbf9-13ec-46eb-9ada-29278bf4a1d2,BACS - Product and DBA on Cloud Overview,1,0,0,Client Presentation
c9f804f4-2522-4e81-ab45-aeeab1e617fb,02 Mobile Capture Demo,2,1,50,Demo
ee08a443-ee69-4d32-b503-6f4455f46290,Better together_On demand Enablement sessions,1,1,100,Seller presentation/Enablement
6c2a93fe-88e7-4d79-8a45-8af202047dbd,DynaMed and Micromedex with Watson: The Meaning Behind the Medicine,1,1,100,Solution/Product Overview
e0e5dde7-9fc1-41f9-b831-cf2353e21e8f,Cloud Pak System - Client 101 Presentation,1,1,100,Client Presentation
261b8c7f-278d-48f4-87fe-d5ddef4b8e10,Think_Systems_Storage,5,1,20,Event
92dd130b-bd9c-44fb-8922-1bea415a0693,Cloud Pak System - Quick Overview,3,1,33.33,Solution/Product Overview
c4e63ae9-5748-4a54-a952-3b32263cd512,Gartner: Financial Services’ Top 5 Cloud Imperatives for Destination 2030,2,1,50,Research Report
df3dac9e-86a5-4518-9a7e-60f91b5a0155,What's New in IBM RPA 19.0.0.1,1,1,100,Client Presentation
2e7d1813-d25b-4bb4-ba4e-904ca67c0b70,Think client deck - for IT,2,2,100,Client Presentation
c8e8d1f5-37b0-4764-b8ec-3aef04a93806,EMEA Supply Chain Academy Series Invitation Flyer,61,7,11.48,Event
375f1e68-dafc-40ca-9bc6-8395c8900183,Security Best Practices for a Container Platform,1,1,100,Client Presentation
d85ff4b0-27e6-498d-8b71-e957368ad226,RPA - Client Sales Presentation,1,1,100,Client Presentation
f23af563-6c8f-45c3-8365-2b7c57e715e4,Customer Insights Solution Overview,1,1,100,Client Presentation
a543fc29-0b25-47ce-a6e3-fb83d9040463,Partner Engagement Manager (PEM) Demo Video,2,1,50,Demo
76b486ba-88c9-4b8b-8b7d-45f0e583e6c0,Cloud Pak System - Public_reference-CNAF-20200527,1,1,100,Client Story
7edfc348-adf5-4fca-b19d-a3e0a1e9e4d8,Data and AI Forum Invitation,2,1,50,Event
e61024a0-8654-40be-b286-f5504d2406f1,sales_play_demo_2020-Jan-18,3,1,33.33,Demo
b596381d-b040-4b19-b622-30fe601b4a7b,IBM Z APM Connect Solution Architecture_2020-Mar-10,1,0,0,Reference Architecture
9a80aee6-d60d-4620-87fc-0fb0eee78ddd,Garage - The Climate Service - Video,1,1,100,Case Study
6031b5a5-be1c-45a0-ba14-8485c70811df,PAM Solution One Pager,3,0,0,Solution Brief/Data Sheet
d30102a3-6355-4831-8393-b374bb65afc3,Planning Analytics - External References,1,1,100,Case Study
6d8ff68f-efb3-4c0a-9c06-e748f64452d0,ICABI - Brief Overview demo video,1,1,100,Demo
67b827a8-6e10-4376-b20c-bb5c10a65793,The TEI of IBM Power Systems for SAP HANA_2019-Oct-01.pdf,2,0,0,ROI/Assessment/Calculator
3c3b4c06-a311-43ab-9c44-594286c97733,IBM Security Identity Governance for SAP and z/OS Mainframe presentation,1,1,100,Client Presentation
266a8c13-5c03-4d69-a9fe-c47277ee7e30,Journey to AI 'Solution Brief',1,1,100,Client Presentation
ce9e11d4-cac6-4680-a4c9-b142a89728cf,HANA on Power Persistent Memory Blog_2019-Jul-29.pdf,1,1,100,Solution Brief/Data Sheet
63871e28-34b2-4333-bbb5-f071bbe6ef67,WfG_Education Material_ASCO_White Paper_FINAL,1,1,100,Research Report
b16d1cbd-c0f8-4ac6-b32c-ca600c83ba08,*COVID-19 Offer: Overview- SPSS Subscription Trial Extension,3,2,66.67,Announcement
6b3a0dbe-ef32-415c-ade7-13a2d8a766d6,RPA_Buyer guide,1,0,0,Quick Reference Guide/Conversation Guidance
30ce5d8f-c467-4922-a0ae-3b825d69ddf0,Why should you use the AIOps solution for your operations?,1,0,0,News
e76b59fd-27e3-434c-ab0a-9b4ea1330682,SAP HANA on Power with RHEL - Client Presentation,2,1,50,Client Presentation
3c30990d-7909-4f71-80ed-f93fe7d4e869,Tech-Talk-Containers-DataStage,1,0,0,Client Presentation
41acf3ef-b48a-44ec-ad04-36b5fe7d5aa3,Planning Analytics - Data Sheet,2,0,0,Solution/Product Overview
8ba7b72b-8ea9-4ed2-a66c-f81e650c366d,Cognos Analytics Overview Customer Presentation,3,2,66.67,Client Presentation
5b557cd3-a02e-45f2-99f6-c064a7611f20,Garage - Cognition Foundry (IBM Business Partner) - Blog,1,1,100,Case Study
f61190ff-cf9b-4ef6-b4cc-29df24506d8e,2020 Elevator Pitch - Planning Analytics,1,0,0,Seller presentation/Enablement
541fbef8-288f-4156-ba7f-ad99c9f30dff,Client Invitation: April 29 COVID-19 insurance fraud webinar,3,2,66.67,Event
cd5269e4-6a5e-43d9-8f7b-b7e4963abbe9,IBM Power Systems: The Leader in SAP HANA Virtualization,2,0,0,Solution/Product Overview
1ecdb2d7-b8de-41d2-8c5b-b47be9251fda,Clinical Trial Matching Brochure_01052018,1,0,0,Solution/Product Overview
79135235-d547-49a9-9ca7-a70fc5aa3c16,Cloud Pak for Security in 10-minutes demonstration video,1,0,0,Demo
04b392d7-87f1-46b7-8e1a-1f6d9ccd629e,SAP HANA on Power with RedHat Enterprise Linux Client Deck_2019-Oct-16,5,0,0,Client Presentation
3f1a29f4-223f-45a8-a846-6b8686aea08d,Planning Analytics One Pager Client Leave Behind,2,1,50,Solution/Product Overview
0cea8a80-65ff-453a-9558-d8858b26dc3d,Vuemed-Datasheet VueSync Hemo Inventory Catalog- External,1,1,100,Solution Brief/Data Sheet
2dea445b-6061-441b-91f0-e69a80569cb8,2019 Cost of a Data Breach Report Infographic,1,1,100,Research Report
cc80e400-0524-432b-b565-b4957adbae1f,Z Service Management Suite for zOS v 1 Client Presentation_2020-Aug-21,1,0,0,Client Presentation
54c3e077-2596-4b74-87e7-55c19d082fd0,Datasheet - LungPrint Discovery,1,1,100,Solution Brief/Data Sheet
ecc1afc7-ac22-4be8-9485-e259744a6c98,Point of View - Collect,1,1,100,Client Presentation
07b30031-2eb6-4f55-8449-284be30eca70,Point of View - Analyze,2,2,100,Client Presentation
430c698f-9383-458d-b423-cd06a2763aa8,IBM Security brochure_통합,1,1,100,Solution/Product Overview
dd16a22f-77a4-448a-a985-7b6e494c00de,Cloudera Financial Services Industry Overview,1,0,0,Use Case
647d6651-688d-4f54-9f10-97b663be2626,SAP HANA on Power with Red Hat-SolutionBrief_Final 6_2019-Oct-01.pptx,5,1,20,Solution Brief/Data Sheet
dec84f16-1de2-44dc-8472-a33e7d21fbfe,Blockchain Labs Explained - Blockchain Platform,1,1,100,Client Presentation
20fddae8-9272-40fb-a1b1-f93d359a538a,Customer Presentation - DataStage on Cloud Pak for Data,1,1,100,Client Presentation
6e03266e-bd82-4aae-8814-867bf5564277,Cloud Pak for Security 10-minute presentation 1.3,1,1,100,Demo
2f577023-ac4b-45e4-94e9-83d547eed5f1,*COVID-19: Offer Overview - Watson Studio Desktop Academic Subscription,1,0,0,Announcement
